Dosya_Adi,Koruma_Sira_No,Koruma_Kodu,Koruma_Aciklamasi,Koruma_Durumu,Koruma_Detay_Satiri
7E0B0001,23,50,Ani Akım Koruma,Tespit Edildi,23. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0001,24,50,Ani Akım Koruma,Tespit Edildi,24. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0001,25,46,Faz Sırası/Negatif Sıra Koruma,Tespit Edildi,25. 46     | Faz Sırası/Negatif Sıra Koruma | Tespit Edildi
7E0B0001,26,59,Aşırı Gerilim Koruma,Tespit Edildi,26. 59     | Aşırı Gerilim Koruma           | Tespit Edildi
7E0B0001,27,59G,Toprak Aşırı Gerilim Koruma,Tespit Edildi,27. 59G    | Toprak Aşırı Gerilim Koruma    | Tespit Edildi
7E0B0001,28,59,Aşırı Gerilim Koruma,Tespit Edildi,28. 59     | Aşırı Gerilim Koruma           | Tespit Edildi
7E0B0001,29,59G,Toprak Aşırı Gerilim Koruma,Tespit Edildi,29. 59G    | Toprak Aşırı Gerilim Koruma    | Tespit Edildi
7E0B0001,30,59,Aşırı Gerilim Koruma,Tespit Edildi,30. 59     | Aşırı Gerilim Koruma           | Tespit Edildi
7E0B0001,31,59G,Toprak Aşırı Gerilim Koruma,Tespit Edildi,31. 59G    | Toprak Aşırı Gerilim Koruma    | Tespit Edildi
7E0B0001,32,27,Az Gerilim Koruma,Tespit Edildi,32. 27     | Az Gerilim Koruma              | Tespit Edildi
7E0B0001,33,27,Az Gerilim Koruma,Tespit Edildi,33. 27     | Az Gerilim Koruma              | Tespit Edildi
7E0B0001,34,27,Az Gerilim Koruma,Tespit Edildi,34. 27     | Az Gerilim Koruma              | Tespit Edildi
7E0B0001,35,59,Aşırı Gerilim Koruma,Tespit Edildi,37. 59     | Aşırı Gerilim Koruma           | Tespit Edildi
7E0B0001,36,59,Aşırı Gerilim Koruma,Tespit Edildi,38. 59     | Aşırı Gerilim Koruma           | Tespit Edildi
7E0B0001,37,59,Aşırı Gerilim Koruma,Tespit Edildi,39. 59     | Aşırı Gerilim Koruma           | Tespit Edildi
7E0B0001,38,49F,Termal Koruma,Tespit Edildi,40. 49F    | Termal Koruma                  | Tespit Edildi
7E0B0001,39,46,Faz Sırası/Negatif Sıra Koruma,Tespit Edildi,41. 46     | Faz Sırası/Negatif Sıra Koruma | Tespit Edildi
7E0B0001,40,46D,Faz Sırası Koruma - Açma,Tespit Edildi,42. 46D    | Faz Sırası Koruma - Açma       | Tespit Edildi
7E0B0001,41,50,Ani Akım Koruma,Tespit Edildi,43. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0001,42,51,Zaman Aşırı Akım Koruma,Tespit Edildi,44. 51     | Zaman Aşırı Akım Koruma        | Tespit Edildi
7E0B0001,43,50N,Ani Toprak Koruma,Tespit Edildi,45. 50N    | Ani Toprak Koruma              | Tespit Edildi
7E0B0001,44,51N,Zaman Aşırı Toprak Koruma,Tespit Edildi,46. 51N    | Zaman Aşırı Toprak Koruma      | Tespit Edildi
7E0B0001,45,67,Yönlü Aşırı Akım Koruma,Tespit Edildi,47. 67     | Yönlü Aşırı Akım Koruma        | Tespit Edildi
7E0B0001,46,67N,Yönlü Toprak Koruma,Tespit Edildi,48. 67N    | Yönlü Toprak Koruma            | Tespit Edildi
7E0B0001,47,67NIEF,Yönlü Toprak Koruma (İnternal),Tespit Edildi,49. 67NIEF | Yönlü Toprak Koruma (İnternal) | Tespit Edildi
7E0B0001,48,50,Ani Akım Koruma,Tespit Edildi,50. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0001,49,51,Zaman Aşırı Akım Koruma,Tespit Edildi,51. 51     | Zaman Aşırı Akım Koruma        | Tespit Edildi
7E0B0001,50,67,Yönlü Aşırı Akım Koruma,Tespit Edildi,52. 67     | Yönlü Aşırı Akım Koruma        | Tespit Edildi
7E0B0001,51,67N,Yönlü Toprak Koruma,Tespit Edildi,53. 67N    | Yönlü Toprak Koruma            | Tespit Edildi
7E0B0001,52,67,Yönlü Aşırı Akım Koruma,Tespit Edildi,54. 67     | Yönlü Aşırı Akım Koruma        | Tespit Edildi
7E0B0001,53,67N,Yönlü Toprak Koruma,Tespit Edildi,55. 67N    | Yönlü Toprak Koruma            | Tespit Edildi
7E0B0001,54,67,Yönlü Aşırı Akım Koruma,Tespit Edildi,56. 67     | Yönlü Aşırı Akım Koruma        | Tespit Edildi
7E0B0001,55,67,Yönlü Aşırı Akım Koruma,Tespit Edildi,57. 67     | Yönlü Aşırı Akım Koruma        | Tespit Edildi
7E0B0001,56,67,Yönlü Aşırı Akım Koruma,Tespit Edildi,58. 67     | Yönlü Aşırı Akım Koruma        | Tespit Edildi
7E0B0001,57,67N,Yönlü Toprak Koruma,Tespit Edildi,59. 67N    | Yönlü Toprak Koruma            | Tespit Edildi
7E0B0001,58,67,Yönlü Aşırı Akım Koruma,Tespit Edildi,60. 67     | Yönlü Aşırı Akım Koruma        | Tespit Edildi
7E0B0001,59,67N,Yönlü Toprak Koruma,Tespit Edildi,61. 67N    | Yönlü Toprak Koruma            | Tespit Edildi
7E0B0001,60,67,Yönlü Aşırı Akım Koruma,Tespit Edildi,62. 67     | Yönlü Aşırı Akım Koruma        | Tespit Edildi
7E0B0001,61,67,Yönlü Aşırı Akım Koruma,Tespit Edildi,63. 67     | Yönlü Aşırı Akım Koruma        | Tespit Edildi
7E0B0001,62,59,Aşırı Gerilim Koruma,Tespit Edildi,64. 59     | Aşırı Gerilim Koruma           | Tespit Edildi
7E0B0001,63,50,Ani Akım Koruma,Tespit Edildi,65. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0001,64,50,Ani Akım Koruma,Tespit Edildi,66. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0001,65,79,Otomatik Kapama/Açma,Açma,67. 79     | Otomatik Kapama/Açma           | Açma
7E0B0001,66,79,Otomatik Kapama/Açma,Tespit Edildi,68. 79     | Otomatik Kapama/Açma           | Tespit Edildi
7E0B0001,67,79,Otomatik Kapama/Açma,Hazır,69. 79     | Otomatik Kapama/Açma           | Hazır
7E0B0001,68,79,Otomatik Kapama/Açma,Aktif,70. 79     | Otomatik Kapama/Açma           | Aktif
7E0B0001,69,46,Faz Sırası/Negatif Sıra Koruma,Tespit Edildi,71. 46     | Faz Sırası/Negatif Sıra Koruma | Tespit Edildi
7E0B0001,70,60,Gerilim/Frekans Dengesizlik,Tespit Edildi,72. 60     | Gerilim/Frekans Dengesizlik    | Tespit Edildi
7E0B0001,71,59,Aşırı Gerilim Koruma,Tespit Edildi,75. 59     | Aşırı Gerilim Koruma           | Tespit Edildi
7E0B0001,72,27,Az Gerilim Koruma,Tespit Edildi,76. 27     | Az Gerilim Koruma              | Tespit Edildi
7E0B0001,73,59,Aşırı Gerilim Koruma,Tespit Edildi,77. 59     | Aşırı Gerilim Koruma           | Tespit Edildi
7E0B0001,74,49F,Termal Koruma,Çalışma,78. 49F    | Termal Koruma                  | Çalışma
7E0B0001,75,68,Blok Koruma,Tespit Edildi,79. 68     | Blok Koruma                    | Tespit Edildi
7E0B0001,76,50,Ani Akım Koruma,Çalışma,80. 50     | Ani Akım Koruma                | Çalışma
7E0B0001,77,51,Zaman Aşırı Akım Koruma,Çalışma,81. 51     | Zaman Aşırı Akım Koruma        | Çalışma
7E0B0001,78,50N,Ani Toprak Koruma,Çalışma,82. 50N    | Ani Toprak Koruma              | Çalışma
7E0B0001,79,51N,Zaman Aşırı Toprak Koruma,Çalışma,83. 51N    | Zaman Aşırı Toprak Koruma      | Çalışma
7E0B0001,80,67,Yönlü Aşırı Akım Koruma,Tespit Edildi,84. 67     | Yönlü Aşırı Akım Koruma        | Tespit Edildi
7E0B0001,81,67N,Yönlü Toprak Koruma,Tespit Edildi,85. 67N    | Yönlü Toprak Koruma            | Tespit Edildi
7E0B0001,82,67NIEF,Yönlü Toprak Koruma (İnternal),Tespit Edildi,86. 67NIEF | Yönlü Toprak Koruma (İnternal) | Tespit Edildi
7E0B0001,83,50,Ani Akım Koruma,Tespit Edildi,87. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0001,84,50,Ani Akım Koruma,Tespit Edildi,88. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0001,85,59,Aşırı Gerilim Koruma,Tespit Edildi,89. 59     | Aşırı Gerilim Koruma           | Tespit Edildi
7E0B0001,86,60,Gerilim/Frekans Dengesizlik,Tespit Edildi,90. 60     | Gerilim/Frekans Dengesizlik    | Tespit Edildi
7E0B0001,87,59,Aşırı Gerilim Koruma,Tespit Edildi,91. 59     | Aşırı Gerilim Koruma           | Tespit Edildi
7E0B0001,88,59,Aşırı Gerilim Koruma,Tespit Edildi,92. 59     | Aşırı Gerilim Koruma           | Tespit Edildi
7E0B0001,89,50,Ani Akım Koruma,Tespit Edildi,93. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0001,90,50,Ani Akım Koruma,Tespit Edildi,94. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0001,91,50,Ani Akım Koruma,Tespit Edildi,95. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0001,92,50,Ani Akım Koruma,Tespit Edildi,96. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0001,93,59,Aşırı Gerilim Koruma,Tespit Edildi,97. 59     | Aşırı Gerilim Koruma           | Tespit Edildi
7E0B0001,94,50,Ani Akım Koruma,Tespit Edildi,98. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0001,95,50,Ani Akım Koruma,Tespit Edildi,99. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0001,96,50,Ani Akım Koruma,Tespit Edildi,100. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0001,97,50,Ani Akım Koruma,Tespit Edildi,101. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0001,98,59,Aşırı Gerilim Koruma,Tespit Edildi,102. 59     | Aşırı Gerilim Koruma           | Tespit Edildi
7E0B0001,99,46,Faz Sırası/Negatif Sıra Koruma,Açma,103. 46     | Faz Sırası/Negatif Sıra Koruma | Açma
7E0B0001,100,46D,Faz Sırası Koruma - Açma,Açma,104. 46D    | Faz Sırası Koruma - Açma       | Açma
7E0B0001,101,49F,Termal Koruma,Açma,107. 49F    | Termal Koruma                  | Açma
7E0B0001,102,50,Ani Akım Koruma,Açma,108. 50     | Ani Akım Koruma                | Açma
7E0B0001,103,51,Zaman Aşırı Akım Koruma,Açma,109. 51     | Zaman Aşırı Akım Koruma        | Açma
7E0B0001,104,50N,Ani Toprak Koruma,Açma,110. 50N    | Ani Toprak Koruma              | Açma
7E0B0001,105,51N,Zaman Aşırı Toprak Koruma,Açma,111. 51N    | Zaman Aşırı Toprak Koruma      | Açma
7E0B0001,106,59,Aşırı Gerilim Koruma,Açma,112. 59     | Aşırı Gerilim Koruma           | Açma
7E0B0001,107,59G,Toprak Aşırı Gerilim Koruma,Açma,113. 59G    | Toprak Aşırı Gerilim Koruma    | Açma
7E0B0001,108,67,Yönlü Aşırı Akım Koruma,Açma,114. 67     | Yönlü Aşırı Akım Koruma        | Açma
7E0B0001,109,67N,Yönlü Toprak Koruma,Açma,115. 67N    | Yönlü Toprak Koruma            | Açma
7E0B0001,110,67NIEF,Yönlü Toprak Koruma (İnternal),Açma,116. 67NIEF | Yönlü Toprak Koruma (İnternal) | Açma
7E0B0001,111,27,Az Gerilim Koruma,Açma,117. 27     | Az Gerilim Koruma              | Açma
7E0B0001,112,59,Aşırı Gerilim Koruma,Tespit Edildi,118. 59     | Aşırı Gerilim Koruma           | Tespit Edildi
7E0B0001,113,46,Faz Sırası/Negatif Sıra Koruma,Çalışma,119. 46     | Faz Sırası/Negatif Sıra Koruma | Çalışma
7E0B0001,114,49F,Termal Koruma,Çalışma,122. 49F    | Termal Koruma                  | Çalışma
7E0B0001,115,50,Ani Akım Koruma,Çalışma,123. 50     | Ani Akım Koruma                | Çalışma
7E0B0001,116,51,Zaman Aşırı Akım Koruma,Çalışma,124. 51     | Zaman Aşırı Akım Koruma        | Çalışma
7E0B0001,117,50N,Ani Toprak Koruma,Çalışma,125. 50N    | Ani Toprak Koruma              | Çalışma
7E0B0001,118,51N,Zaman Aşırı Toprak Koruma,Çalışma,126. 51N    | Zaman Aşırı Toprak Koruma      | Çalışma
7E0B0001,119,59,Aşırı Gerilim Koruma,Çalışma,127. 59     | Aşırı Gerilim Koruma           | Çalışma
7E0B0001,120,60,Gerilim/Frekans Dengesizlik,Çalışma,128. 60     | Gerilim/Frekans Dengesizlik    | Çalışma
7E0B0001,121,67,Yönlü Aşırı Akım Koruma,Çalışma,129. 67     | Yönlü Aşırı Akım Koruma        | Çalışma
7E0B0001,122,67N,Yönlü Toprak Koruma,Çalışma,130. 67N    | Yönlü Toprak Koruma            | Çalışma
7E0B0001,123,67NIEF,Yönlü Toprak Koruma (İnternal),Çalışma,131. 67NIEF | Yönlü Toprak Koruma (İnternal) | Çalışma
7E0B0001,124,27,Az Gerilim Koruma,Çalışma,132. 27     | Az Gerilim Koruma              | Çalışma
7E0B0001,125,79,Otomatik Kapama/Açma,Çalışma,133. 79     | Otomatik Kapama/Açma           | Çalışma
7E0B0001,126,68,Blok Koruma,Çalışma,134. 68     | Blok Koruma                    | Çalışma
7E0B0001,127,50,Ani Akım Koruma,Tespit Edildi,135. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0002,1,27,Az Gerilim Koruma,Tespit Edildi,1. 27     | Az Gerilim Koruma              | Tespit Edildi
7E0B0002,2,68,Blok Koruma,Tespit Edildi,2. 68     | Blok Koruma                    | Tespit Edildi
7E0B0002,3,60,Gerilim/Frekans Dengesizlik,Tespit Edildi,3. 60     | Gerilim/Frekans Dengesizlik    | Tespit Edildi
7E0B0002,4,50,Ani Akım Koruma,Tespit Edildi,4. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0002,5,50,Ani Akım Koruma,Tespit Edildi,5. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0002,6,50,Ani Akım Koruma,Tespit Edildi,6. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0002,7,50,Ani Akım Koruma,Tespit Edildi,7. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0002,8,50,Ani Akım Koruma,Tespit Edildi,8. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0002,9,50,Ani Akım Koruma,Tespit Edildi,9. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0002,10,50,Ani Akım Koruma,Tespit Edildi,10. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0002,11,50,Ani Akım Koruma,Tespit Edildi,11. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0002,12,50,Ani Akım Koruma,Tespit Edildi,12. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0002,13,50,Ani Akım Koruma,Tespit Edildi,13. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0002,14,50,Ani Akım Koruma,Tespit Edildi,14. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0002,15,50,Ani Akım Koruma,Tespit Edildi,15. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0002,16,50,Ani Akım Koruma,Tespit Edildi,16. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0002,17,50,Ani Akım Koruma,Tespit Edildi,17. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0002,18,50,Ani Akım Koruma,Tespit Edildi,18. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0002,19,50,Ani Akım Koruma,Tespit Edildi,19. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0002,20,50,Ani Akım Koruma,Tespit Edildi,20. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0002,21,50,Ani Akım Koruma,Tespit Edildi,21. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0002,22,46,Faz Sırası/Negatif Sıra Koruma,Tespit Edildi,22. 46     | Faz Sırası/Negatif Sıra Koruma | Tespit Edildi
7E0B0002,23,59,Aşırı Gerilim Koruma,Tespit Edildi,23. 59     | Aşırı Gerilim Koruma           | Tespit Edildi
7E0B0002,24,59G,Toprak Aşırı Gerilim Koruma,Tespit Edildi,24. 59G    | Toprak Aşırı Gerilim Koruma    | Tespit Edildi
7E0B0002,25,59,Aşırı Gerilim Koruma,Tespit Edildi,25. 59     | Aşırı Gerilim Koruma           | Tespit Edildi
7E0B0002,26,59G,Toprak Aşırı Gerilim Koruma,Tespit Edildi,26. 59G    | Toprak Aşırı Gerilim Koruma    | Tespit Edildi
7E0B0002,27,59,Aşırı Gerilim Koruma,Tespit Edildi,27. 59     | Aşırı Gerilim Koruma           | Tespit Edildi
7E0B0002,28,59G,Toprak Aşırı Gerilim Koruma,Tespit Edildi,28. 59G    | Toprak Aşırı Gerilim Koruma    | Tespit Edildi
7E0B0002,29,27,Az Gerilim Koruma,Tespit Edildi,29. 27     | Az Gerilim Koruma              | Tespit Edildi
7E0B0002,30,27,Az Gerilim Koruma,Tespit Edildi,30. 27     | Az Gerilim Koruma              | Tespit Edildi
7E0B0002,31,27,Az Gerilim Koruma,Tespit Edildi,31. 27     | Az Gerilim Koruma              | Tespit Edildi
7E0B0002,32,59,Aşırı Gerilim Koruma,Tespit Edildi,34. 59     | Aşırı Gerilim Koruma           | Tespit Edildi
7E0B0002,33,59,Aşırı Gerilim Koruma,Tespit Edildi,35. 59     | Aşırı Gerilim Koruma           | Tespit Edildi
7E0B0002,34,59,Aşırı Gerilim Koruma,Tespit Edildi,36. 59     | Aşırı Gerilim Koruma           | Tespit Edildi
7E0B0002,35,49F,Termal Koruma,Tespit Edildi,37. 49F    | Termal Koruma                  | Tespit Edildi
7E0B0002,36,46,Faz Sırası/Negatif Sıra Koruma,Tespit Edildi,38. 46     | Faz Sırası/Negatif Sıra Koruma | Tespit Edildi
7E0B0002,37,46D,Faz Sırası Koruma - Açma,Tespit Edildi,39. 46D    | Faz Sırası Koruma - Açma       | Tespit Edildi
7E0B0002,38,50,Ani Akım Koruma,Tespit Edildi,40. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0002,39,51,Zaman Aşırı Akım Koruma,Tespit Edildi,41. 51     | Zaman Aşırı Akım Koruma        | Tespit Edildi
7E0B0002,40,50N,Ani Toprak Koruma,Tespit Edildi,42. 50N    | Ani Toprak Koruma              | Tespit Edildi
7E0B0002,41,51N,Zaman Aşırı Toprak Koruma,Tespit Edildi,43. 51N    | Zaman Aşırı Toprak Koruma      | Tespit Edildi
7E0B0002,42,67,Yönlü Aşırı Akım Koruma,Tespit Edildi,44. 67     | Yönlü Aşırı Akım Koruma        | Tespit Edildi
7E0B0002,43,67N,Yönlü Toprak Koruma,Tespit Edildi,45. 67N    | Yönlü Toprak Koruma            | Tespit Edildi
7E0B0002,44,67NIEF,Yönlü Toprak Koruma (İnternal),Tespit Edildi,46. 67NIEF | Yönlü Toprak Koruma (İnternal) | Tespit Edildi
7E0B0002,45,50,Ani Akım Koruma,Tespit Edildi,47. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0002,46,51,Zaman Aşırı Akım Koruma,Tespit Edildi,48. 51     | Zaman Aşırı Akım Koruma        | Tespit Edildi
7E0B0002,47,67,Yönlü Aşırı Akım Koruma,Tespit Edildi,49. 67     | Yönlü Aşırı Akım Koruma        | Tespit Edildi
7E0B0002,48,67N,Yönlü Toprak Koruma,Tespit Edildi,50. 67N    | Yönlü Toprak Koruma            | Tespit Edildi
7E0B0002,49,67,Yönlü Aşırı Akım Koruma,Tespit Edildi,51. 67     | Yönlü Aşırı Akım Koruma        | Tespit Edildi
7E0B0002,50,67N,Yönlü Toprak Koruma,Tespit Edildi,52. 67N    | Yönlü Toprak Koruma            | Tespit Edildi
7E0B0002,51,67,Yönlü Aşırı Akım Koruma,Tespit Edildi,53. 67     | Yönlü Aşırı Akım Koruma        | Tespit Edildi
7E0B0002,52,67,Yönlü Aşırı Akım Koruma,Tespit Edildi,54. 67     | Yönlü Aşırı Akım Koruma        | Tespit Edildi
7E0B0002,53,67,Yönlü Aşırı Akım Koruma,Tespit Edildi,55. 67     | Yönlü Aşırı Akım Koruma        | Tespit Edildi
7E0B0002,54,67N,Yönlü Toprak Koruma,Tespit Edildi,56. 67N    | Yönlü Toprak Koruma            | Tespit Edildi
7E0B0002,55,67,Yönlü Aşırı Akım Koruma,Tespit Edildi,57. 67     | Yönlü Aşırı Akım Koruma        | Tespit Edildi
7E0B0002,56,67N,Yönlü Toprak Koruma,Tespit Edildi,58. 67N    | Yönlü Toprak Koruma            | Tespit Edildi
7E0B0002,57,67,Yönlü Aşırı Akım Koruma,Tespit Edildi,59. 67     | Yönlü Aşırı Akım Koruma        | Tespit Edildi
7E0B0002,58,67,Yönlü Aşırı Akım Koruma,Tespit Edildi,60. 67     | Yönlü Aşırı Akım Koruma        | Tespit Edildi
7E0B0002,59,50,Ani Akım Koruma,Tespit Edildi,61. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0002,60,50,Ani Akım Koruma,Tespit Edildi,62. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0002,61,79,Otomatik Kapama/Açma,Açma,63. 79     | Otomatik Kapama/Açma           | Açma
7E0B0002,62,79,Otomatik Kapama/Açma,Tespit Edildi,64. 79     | Otomatik Kapama/Açma           | Tespit Edildi
7E0B0002,63,79,Otomatik Kapama/Açma,Hazır,65. 79     | Otomatik Kapama/Açma           | Hazır
7E0B0002,64,79,Otomatik Kapama/Açma,Aktif,66. 79     | Otomatik Kapama/Açma           | Aktif
7E0B0002,65,46,Faz Sırası/Negatif Sıra Koruma,Tespit Edildi,67. 46     | Faz Sırası/Negatif Sıra Koruma | Tespit Edildi
7E0B0002,66,60,Gerilim/Frekans Dengesizlik,Tespit Edildi,68. 60     | Gerilim/Frekans Dengesizlik    | Tespit Edildi
7E0B0002,67,59,Aşırı Gerilim Koruma,Tespit Edildi,71. 59     | Aşırı Gerilim Koruma           | Tespit Edildi
7E0B0002,68,27,Az Gerilim Koruma,Tespit Edildi,72. 27     | Az Gerilim Koruma              | Tespit Edildi
7E0B0002,69,59,Aşırı Gerilim Koruma,Tespit Edildi,73. 59     | Aşırı Gerilim Koruma           | Tespit Edildi
7E0B0002,70,49F,Termal Koruma,Çalışma,74. 49F    | Termal Koruma                  | Çalışma
7E0B0002,71,68,Blok Koruma,Tespit Edildi,75. 68     | Blok Koruma                    | Tespit Edildi
7E0B0002,72,50,Ani Akım Koruma,Çalışma,76. 50     | Ani Akım Koruma                | Çalışma
7E0B0002,73,51,Zaman Aşırı Akım Koruma,Çalışma,77. 51     | Zaman Aşırı Akım Koruma        | Çalışma
7E0B0002,74,50N,Ani Toprak Koruma,Çalışma,78. 50N    | Ani Toprak Koruma              | Çalışma
7E0B0002,75,51N,Zaman Aşırı Toprak Koruma,Çalışma,79. 51N    | Zaman Aşırı Toprak Koruma      | Çalışma
7E0B0002,76,67,Yönlü Aşırı Akım Koruma,Tespit Edildi,80. 67     | Yönlü Aşırı Akım Koruma        | Tespit Edildi
